
      	X(nS)     	Ch1(mV)      
 810  	19.7558   	-11.812791  
 811  	19.7802   	-11.094041  
 812  	19.8046   	-9.390855   
 813  	19.8291   	-7.406419   
 814  	19.8535   	-4.140733   
 815  	19.8779   	-1.203172   
 816  	19.9023   	2.421889    
 817  	19.9267   	5.515761    
 818  	19.9512   	8.172133    
 819  	19.9756   	10.750257   
 820  	20.0000   	12.594130   
 821  	20.0244   	12.234756   
 822  	20.0488   	10.703383   
 823  	20.0733   	8.078383    
 824  	20.0977   	4.890761    
 825  	20.1221   	1.406264    
 826  	20.1465   	-2.125047   
 827  	20.1709   	-5.312669   
 828  	20.1954   	-8.547105   
 829  	20.2198   	-11.219041  
 830  	20.2442   	-12.969103  
 831  	20.2686   	-13.703478  
 832  	20.2930   	-13.625352  
 833  	20.3175   	-12.750352  
 834  	20.3419   	-11.297166  
 835  	20.3663   	-8.859606   
 836  	20.3907   	-6.047044   
 837  	20.4151   	-2.843797   
 838  	20.4396   	0.234389    
 839  	20.4640   	3.640761    
 840  	20.4884   	6.703261    
 841  	20.5128   	9.062757    
 842  	20.5372   	11.000257   
 843  	20.5617   	12.125380   
 844  	20.5861   	12.172256   
 845  	20.6105   	11.687881   
 846  	20.6349   	10.578383   
 847  	20.6593   	8.781507    
 848  	20.6838   	6.422011    
 849  	20.7082   	3.656386    
 850  	20.7326   	1.234389    
 851  	20.7570   	-1.453172   
 852  	20.7814   	-3.718858   
 853  	20.8059   	-5.687669   
 854  	20.8303   	-7.343919   
 855  	20.8547   	-8.281480   
 856  	20.8791   	-8.453355   
